,node,x_pos,y_pos
0,0,-0.6591899992151513,-0.012974188821815533
1,1,-0.09232016282238231,-0.5499994940075027
2,2,-0.11282145447179541,-0.2814729062997494
3,3,-0.10709698465962925,0.001597140629492631
4,4,1.0,-0.035922413547562454
5,5,-0.028571398831041855,0.8787718620471375
