,source,target,weight
0,0,0,0.0
1,0,1,367.0
2,0,2,781.0
3,0,3,150.0
4,0,4,374.0
5,0,5,166.0
6,1,0,367.0
7,1,1,0.0
8,1,2,123.0
9,1,3,96.0
10,1,4,213.0
11,1,5,57.0
12,2,0,781.0
13,2,1,123.0
14,2,2,0.0
15,2,3,139.0
16,2,4,208.0
17,2,5,111.0
18,3,0,150.0
19,3,1,96.0
20,3,2,139.0
21,3,3,0.0
22,3,4,283.0
23,3,5,144.0
24,4,0,374.0
25,4,1,213.0
26,4,2,208.0
27,4,3,283.0
28,4,4,0.0
29,4,5,228.0
30,5,0,166.0
31,5,1,57.0
32,5,2,111.0
33,5,3,144.0
34,5,4,228.0
35,5,5,0.0
